web-scraper-order,web-scraper-start-url,Pagination,Restoran Adı,Yorum Sayısı,Puan,Restoran Türü,Link,Link-href,Pagination2,Yorumlar
"1720074220-337","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Yıllardır dışarıdan gelen misafirlerimi burada agirlarim.Hicbirzanan mahcup olmadim Tesekkur ederim Yemegi ile mezesi ile salatasi ile eti ,Balıgı herseyi ile mukemmelAileler icin gemiş Arac parki cocuk oyun alanına Herşeyin  ile Serhat"
"1720074220-338","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Afiyet olsun iyi hizmetlerde buluşmak üzere hizmet bizden dostlara tavsiye etmek sizden yine bekleriz Serhat et balık lokantası"
"1720074220-339","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Ilgı ve alaka mükemmel yemekler ve mezeleri harika OSMANIYE nın en kaliteli mekanı bence herkese tavsiye ederım"
"1720074220-340","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Sizlere en iyi hizmeti verebilmek için tüm personelimiz emrinizdedir en güzel şekilde ağlayabilmek Bizim şiarımız Iğdır hizmet bizden dostlarınıza tavsiye etmek cüzdan afiyet olsun Serhat et balık lokantası"
"1720074220-341","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Küçük şirin ve yemekleri güzel olan bir mekan. İlgi konusunda 2 akşam gittiğim için ilk günkü karşılamayı ve ilgiyi göremedim."
"1720074220-342","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Afiyet olsun yine bekleriz her zaman en iyi hizmeti verebilmek için emrinizdeyiz"
"1720074220-343","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Trip advisorda en iyi yorumlara sahip olduuğu için gittik. Fiyat ve lezzet çeşit dengesinden çok memnun kaldık. Hele balık seçeneğinin olması harika!  Şalgam suyu da nefisti. 

Restoranın sahibinin adı Serhat değil ama Sahibi genç yaşta trafik kazasında kaybettiği arkadaşı Serhat’ın adını koymuş restaurant’a. 

Üstünde SERHAT yazan bakır kapların üstünde servis edildi bana kaşarlı balık. Hoşuma gitti."
"1720074220-344","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","İlginiz için teşekkür ederiz bizi seçip bizi tercih ettiğiniz için memnun kaldığınız için ayrıca teşekkür ederim sizler yine bekleriz dostlarınıza tavsiye etmenizi diliyorum teşekkür ederim sağlıcakla kalın yine bekleriz."
"1720074220-345","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","2 arkadaş gittik ve çok beğendik. Mezelere diyecek yok. Özellikle şalgam ve ballı yoğurdunu denemeden kalkmayın. Çalışanlar çok kibardı. Balık ve adana porsiyon yedik, tatlı şalgam vs derken 80 lira civarı hesap ödedik. Yolunuz düşerse kesinlikle uğrayın derim. 16.11.19"
"1720074220-346","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Afiyet şeker olsun bizim sizlergibi müsteriye ihtiyacimiz var hizmet ederken zevkle şevkle hizmet etmek geliyor insanin icinden herzaman bekleriz. Serhat Et balık"
"1720074220-347","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Gayet güzel mütevazi bir yer 
Yemekleri çok güzel özellikle ballı yoğurdu denemelisiniz fiyat olarakta uygun son olarakta çalışanları çok kibar ve ilgili insanlardı"
"1720074220-348","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Güzel yorumlarınız için teşekkür ederiz yine bekleriz bizlere çalışma aşk i ve şevkle i veriyorsunuz. Tekrar tekrar teşekkür ederiz yine bekleriz."
"1720074220-349","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Kaşarlı alabalık gibi çeşifleri vardır
Güzel yemekleri vardır aile için uygun bir yerdir çocuğunuz varsa çocuklara özel etrafı 
Çevrili oyun alanı vardır"
"1720074220-350","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Afiyet olsun daha güzel günlerde daha iyi hizmetler için emrinizdeyiz tazecik gidemeyiz müthiş cevizli ballı Yoğurdun fırından tazecik çıkmış kaşarlı balımız ve diğer ürünlerimizle her zaman emrinizdeyiz sizleri ve dostlarımızı bekleriz Afiyet olsun"
"1720074220-351","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Osmanıyede Arkadaş Grubuyla Gidilebilecek En Güzel Ortam. Araç Park Alanı, Çocuk Parkı, Geniş Menü Yelpazesi, Özellikle Ürünlerin Taze Olması (meze çeşitleri, balık ürünleri, et vb...) Ballı Camız Yoğurt unu Kesin Sıcacık Ekmekle Denemenizi Tavsiye Ederim."
"1720074220-352","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Serhat Et Balık Restaurant olarak Biz teşekkür ederiz bütün personelimiz ile birlikte Sizlere daha iyi hizmet sunabilmek için emrinizdeyiz Afiyet olsun yine bekleriz"
"1720074220-353","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Mezeler ve ballı yoğurt harika yemekler lezzetli şef garson ibrahim bey çok ilgili işletme sahibi fatih beye ayrıca tskler"
"1720074220-354","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Serhat et balık olarak her zaman emrinizdeyiz beğendiğiniz için teşekkür ederiz dostlarınızla beraber Sizlere daha iyi hizmet verebilmek için hafta sonları kahvaltı diğer günlerde Özel Adana most kaşarlı balığımız ballı yurdumuz sizler için Afiyet olsun"
"1720074220-355","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Çalışanları güler yüzlü ve oldukça ilgililer. Yemekleri de oldukça lezzetli. Tavsiye üzerine gitmek isteyenler kaşarlı balık, meze ve ballı yoğurdu yemeden ayrılmayın. Kendinizi evinizin bahçesinde hissediyor. Huzurlu bir şekilde közde çayını içip ayrılıyorsunuz. Aileler çocuklarınız için oyun parkı bulunmaktadır."
"1720074220-356","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Sizlere Serhat lokantası'nda görmek Bizlere her zaman şevk verir daha iyi hizmet vermek için sizleri memnun edebilmek için personelimizle birlikte emrinizdeyiz yine bekleriz Afiyet olsun Serhat bir tutam lezzet"
"1720074220-357","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Çalışanlar ilgili yemekler harika mutlaka gidilmesi gereken bir mekan balliçin yoğurt efsane mekan sahibi fatih bey de çok ilgili bir işletmeci ayrıca tskler"
"1720074220-358","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Lezzetin doğru adresi sizlere Hizmet etmekten onur duyar sizlere ve dostlarınızı işyerimizde görmek bizleri mutlu eder daha iyi hizmetler için emrinizdeyiz Afiyet olsun Serhat et ve alabalık Lokantası bir tutam lezzet"
"1720074220-359","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Harika balıkları sevecen ve dostane ortamda yiyebileceğiniz en güzel yer. Herkese tavsiye ederim. 👏🏻👏🏻👏🏻"
"1720074220-360","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","En güzel yemekleri en güzel balıkları en güzel mezeleri güzel bir ortamda sizlere sunmak için var gücümüzle emrinizdeyiz ve gayret içindeyiz yine bekleriz teşekkür ederiz"
"1720074220-361","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Aile lokantası güzel bir ortam.balli yoğurt ve mezeler harika teşekkürler 

çalışanlar iyi sıcak samimi insanlar..."
"1720074220-362","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","1. Serhat Et ve Balık","184 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,0184 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html#REVIEWS","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3820160-Reviews-or45-Serhat_Et_ve_Balik-Osmaniye_Osmaniye_Province.html","Yorumunuz için teşekkür ederim daha iyi hizmet için personellerimizle emrinizdeyiz Afiyet olsun dostlarımıza tavsiye etmenizi bekleriz yine bekleriz"
